id;from;to;text;where;number;nouns;determiners;conjuctions;adjectives;prepositions;pronouns;verbs;adverbes;undefined;time
472;OBI-WAN;;He'll be all right. I trust him with my life.;86 INT. CORUSCANT-JEDI GUNSHIP-DAY;10;0;0;0;0;0;0;0;0;0;
473;MACE WINDU;;I wish I did.;86 INT. CORUSCANT-JEDI GUNSHIP-DAY;4;0;0;0;0;0;0;0;0;0;
474;OBI-WAN;;With all due respect, Master, is he not the Chosen One? Is he not to destroy the Sith and bring balance to the Force?;86 INT. CORUSCANT-JEDI GUNSHIP-DAY;24;0;0;0;0;0;0;0;0;0;
475;MACE WINDU;;So the prophecy says.;86 INT. CORUSCANT-JEDI GUNSHIP-DAY;4;0;0;0;0;0;0;0;0;0;
476;YODA;;A prophecy... that misread could have been.;86 INT. CORUSCANT-JEDI GUNSHIP-DAY;7;0;0;0;0;0;0;0;0;0;
477;OBI-WAN;;He will not let me down. He never has.;86 INT. CORUSCANT-JEDI GUNSHIP-DAY;9;0;0;0;0;0;0;0;0;0;
478;YODA;;I hope right you are. And now destroy the Droid armies on Kashyyyk, I will. May the Force be with you.;86 INT. CORUSCANT-JEDI GUNSHIP-DAY;21;0;0;0;0;0;0;0;0;0;
479;PADME;;Thank you, Captain.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;3;0;0;0;0;0;0;0;0;0;
480;CAPTAIN TYPHO;;Rest well. My Lady.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;4;0;0;0;0;0;0;0;0;0;
481;PADME;;I'll be up in a while.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;6;0;0;0;0;0;0;0;0;0;
482;MOTEE;;Yes, my lady.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;3;0;0;0;0;0;0;0;0;0;
483;C-3PO;;Is there anything I might do for you, my lady?;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;10;0;0;0;0;0;0;0;0;0;
484;PADME;;Yes, make sure all the security droids are working. Thank you, Threepio.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;12;0;0;0;0;0;0;0;0;0;
485;ANAKIN;;Beautiful, isn't it?;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;3;0;0;0;0;0;0;0;0;0;
486;PADME;;You startled me.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;3;0;0;0;0;0;0;0;0;0;
487;ANAKIN;;How are you feeling?;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;4;0;0;0;0;0;0;0;0;0;
488;PADME;;He keeps kicking.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;3;0;0;0;0;0;0;0;0;0;
489;ANAKIN;;He?! Why do you think it's a boy?;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;8;0;0;0;0;0;0;0;0;0;
490;PADME;;(laughs) My motherly intuition.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;3;0;0;0;0;0;0;0;0;0;
491;ANAKIN;;Whoa! With a kick that strong, it's got to be a girl.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;12;0;0;0;0;0;0;0;0;0;
492;PADME;;I heard about your appointment. Anakin. I'm so proud of you.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;11;0;0;0;0;0;0;0;0;0;
493;ANAKIN;;I may be on the Council, but... they refused to accept me as a Jedi Master.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;16;0;0;0;0;0;0;0;0;0;
494;PADME;;Patience. In time, they will recognize your skills.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;8;0;0;0;0;0;0;0;0;0;
495;ANAKIN;;They still treat me as if I were a Padawan learner... they fear my power, that's the problem.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;18;0;0;0;0;0;0;0;0;0;
496;PADME;;Anakin...;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;1;0;0;0;0;0;0;0;0;0;
497;ANAKIN;;Sometimes, I wonder what's happening to the Jedi Order... I think this war is destroying the principles of the Republic.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;20;0;0;0;0;0;0;0;0;0;
498;PADME;;Have you ever considered that we may be on the wrong side?;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;12;0;0;0;0;0;0;0;0;0;
499;ANAKIN;;(suspicious) What do you mean?;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;4;0;0;0;0;0;0;0;0;0;
500;PADME;;What if the democracy we thought we were serving no longer exists, and the Republic has become the very evil we have been fighting to destroy?;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;26;0;0;0;0;0;0;0;0;0;
501;ANAKIN;;I don't believe that. And you're sounding like a Separatist!;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;10;0;0;0;0;0;0;0;0;0;
502;PADME;;Anakin, this war represents a failure to listen... Now, you're closer to the Chancellor than anyone. Please, please ask him to stop the fighting and let diplomacy resume.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;28;0;0;0;0;0;0;0;0;0;
503;ANAKIN;;(growing angry) Don't ask me to do that, Padme. Make a motion in the Senate, where that kind of a request belongs. I'm not your errand boy. I'm not anyone's errand boy!;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;30;0;0;0;0;0;0;0;0;0;
504;PADME;;What is it?;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;3;0;0;0;0;0;0;0;0;0;
505;ANAKIN;;Nothing.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;1;0;0;0;0;0;0;0;0;0;
506;PADME;;Don't do this... don't shut me out. Let me help you.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;11;0;0;0;0;0;0;0;0;0;
507;ANAKIN;;You can't help me... I'm trying to help you.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;9;0;0;0;0;0;0;0;0;0;
508;ANAKIN;;(continuing) I sense... there are things you are not telling me.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;10;0;0;0;0;0;0;0;0;0;
509;PADME;;I sense there are things you are not telling me.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;10;0;0;0;0;0;0;0;0;0;
510;PADME;;(continuing) Hold me... like you did by the lake on Naboo, so long ago... when there was nothing but our love... No politics, no plotting... no war.;87 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-SUNSET;26;0;0;0;0;0;0;0;0;0;
511;ANAKIN;;You wanted to see me, Chancellor.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;6;0;0;0;0;0;0;0;0;0;
512;PALPATINE;;Yes, Anakin! Come closer. I have good news. Our Clone Intelligence Units have discovered the location of General Grievous. He is hiding in the Utapau system.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;26;0;0;0;0;0;0;0;0;0;
513;ANAKIN;;At last, we'll be able to capture that monster and end this war.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;13;0;0;0;0;0;0;0;0;0;
514;PALPATINE;;I would worry about the collective wisdom of the Council if they didn't select you for this assignment. You are the best choice by far … but, they can't always be trusted to do the right thing.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;37;0;0;0;0;0;0;0;0;0;
515;ANAKIN;;They try.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;2;0;0;0;0;0;0;0;0;0;
516;PALPATINE;;Sit down, (to his aides) Leave us.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;4;0;0;0;0;0;0;0;0;0;
517;PALPATINE;;(continuing) Anakin, you know I'm not able to rely on the Jedi Council. If they haven't included you in their plot, they soon will.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;23;0;0;0;0;0;0;0;0;0;
518;ANAKIN;;I'm not sure I understand.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;5;0;0;0;0;0;0;0;0;0;
519;PALPATINE;;You must sense what I have come to suspect... the Jedi Council want control of the Republic... they're planning to betray me.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;22;0;0;0;0;0;0;0;0;0;
520;ANAKIN;;I don't think...;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;3;0;0;0;0;0;0;0;0;0;
521;PALPATINE;;Anakin, search your feelings. You know, don't you?;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;8;0;0;0;0;0;0;0;0;0;
522;ANAKIN;;I know they don't trust you...;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;6;0;0;0;0;0;0;0;0;0;
523;PALPATINE;;Or the Senate... or the Republic... or democracy for that matter.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;11;0;0;0;0;0;0;0;0;0;
524;ANAKIN;;I have to admit my trust in them has been shaken.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;11;0;0;0;0;0;0;0;0;0;
525;PALPATINE;;Why? They asked you to do something that made you feel dishonest, didn't they?;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;14;0;0;0;0;0;0;0;0;0;
526;PALPATINE;;(continuing) They asked you to spy on me, didn't they?;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;9;0;0;0;0;0;0;0;0;0;
527;ANAKIN;;I don't know... I don't know what to say.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;9;0;0;0;0;0;0;0;0;0;
528;PALPATINE;;"Remember back to your early teachings. Anakin. ""All those who gain power are afraid to lose it."" Even the Jedi.";88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;21;0;0;0;0;0;0;0;0;0;
529;ANAKIN;;The Jedi use their power for good.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;7;0;0;0;0;0;0;0;0;0;
530;PALPATINE;;Good is a point of view, Anakin. And the Jedi point of view is not the only valid one. The Dark Lords of the Sith believe in security and justice also, yet they are considered by the Jedi to be...;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;40;0;0;0;0;0;0;0;0;0;
531;ANAKIN;;... evil.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;1;0;0;0;0;0;0;0;0;0;
532;PALPATINE ;;... from a Jedi's point of view. The Sith and the Jedi are similar in almost every way, including their quest for greater power. The difference between the two is the Sith are not afraid of the dark side of the Force. That is why they are more powerful.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;48;0;0;0;0;0;0;0;0;0;
533;ANAKIN;;The Sith rely on their passion for their strength. They think inward, only about themselves.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;15;0;0;0;0;0;0;0;0;0;
534;PALPATINE;;And the Jedi don't?;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;4;0;0;0;0;0;0;0;0;0;
535;ANAKIN;;The Jedi are selfless... they only care about others.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;9;0;0;0;0;0;0;0;0;0;
536;PALPATINE;;Or so you've been trained to believe. Why is it, then, that they have asked you to do something you feel is wrong?;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;23;0;0;0;0;0;0;0;0;0;
537;ANAKIN;;I'm not sure it's wrong.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;5;0;0;0;0;0;0;0;0;0;
538;PALPATINE;;Have they asked you to betray the Jedi code? The Constitution? A friendship? Your own values? Think. Consider their motives. Keep your mind clear of assumptions. The fear of losing power is a weakness of both the Jedi and the Sith.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;41;0;0;0;0;0;0;0;0;0;
539;PALPATINE;;"(continuing) Did you ever hear the tragedy of Darth Plagueis ""the wise""?";88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;11;0;0;0;0;0;0;0;0;0;
540;ANAKIN;;No.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;1;0;0;0;0;0;0;0;0;0;
541;PALPATINE;;I thought not. It's not a story the Jedi would tell you. It's a Sith legend. Darth Plagueis was a Dark Lord of the Sith, so powerful and so wise he could use the Force to influence the midi-chlorians to create life... He had such a knowledge of the dark side that he could even keep the ones he cared about from dying.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;63;0;0;0;0;0;0;0;0;0;
542;ANAKIN;;He could actually save people from death?;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;7;0;0;0;0;0;0;0;0;0;
543;PALPATINE;;The dark side of the Force is a pathway to many abilities some consider to be unnatural.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;17;0;0;0;0;0;0;0;0;0;
544;ANAKIN;;What happened to him?;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;4;0;0;0;0;0;0;0;0;0;
545;PALPATINE;;He became so powerful... the only thing he was afraid of was losing his power, which eventually, of course, he did. Unfortunately, he taught his apprentice everything he knew, then his apprentice killed him in his sleep. (smiles) Plagueis never saw it coming. It's ironic he could save others from death, but not himself.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;53;0;0;0;0;0;0;0;0;0;
546;ANAKIN;;Is it possible to learn this power?;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;7;0;0;0;0;0;0;0;0;0;
547;PALPATINE;;Not from a Jedi.;88 INT. CORUSCANT-GALAXIES OPERA HOUSE-NIGHT;4;0;0;0;0;0;0;0;0;0;
548;Kl-ADI-MUNDI;;(holo) Palpatine thinks General Grievous is on Utapau. We have had no reports of this from our agents.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;17;0;0;0;0;0;0;0;0;0;
549;MACE WINDU;;(holo) How could the Chancellor have come by this information and we know nothing about it? We have had contact with Baron Papanoida and he said no one was there.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;29;0;0;0;0;0;0;0;0;0;
550;ANAKIN;;A partial message was intercepted in a diplomatic packet from the Chairman of Utapau.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;14;0;0;0;0;0;0;0;0;0;
551;YODA;;Act on this, we must. The capture of General Grievous will end this war. Quickly and decisively we should proceed.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;20;0;0;0;0;0;0;0;0;0;
552;OBI-WAN;;Does everyone agree?;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;3;0;0;0;0;0;0;0;0;0;
553;ANAKIN;;The Chancellor has requested that I lead the campaign.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;9;0;0;0;0;0;0;0;0;0;
554;MACE WINDU;;(a little peeved) The Council will make up its own mind who is to go, not the Chancellor.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;15;0;0;0;0;0;0;0;0;0;
555;Kl-ADI-MUNDI;;Yes, this decision is ours to make.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;7;0;0;0;0;0;0;0;0;0;
556;YODA;;A Master is needed, with more experience.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;7;0;0;0;0;0;0;0;0;0;
557;MACE WINDU;;Given our resources, I recommend we send only one Jedi... Master Kenobi.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;12;0;0;0;0;0;0;0;0;0;
558;ANAKIN;;He was not so successful the last time he met Grievous.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;11;0;0;0;0;0;0;0;0;0;
559;ANAKIN;;(continuing) No offense, my Master, but I'm only stating a fact.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;10;0;0;0;0;0;0;0;0;0;
560;OBI-WAN;;Oh no, you're quite right, but I do have the most experience with his ways of combat.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;17;0;0;0;0;0;0;0;0;0;
561;YODA;;Obi-Wan, my choice is.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;4;0;0;0;0;0;0;0;0;0;
562;Kl-ADI-MUNDI;;I concur. Master Kenobi should go.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;6;0;0;0;0;0;0;0;0;0;
563;YODA;;I agree.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;2;0;0;0;0;0;0;0;0;0;
564;MACE WINDU;;Very well. Council is adjourned.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;5;0;0;0;0;0;0;0;0;0;
565;MACE WINDU;;(continuing) Obi-Wan, prepare two clone brigades as quickly as you can. If this report is true, there's no telling how many battle droids he may have with him.;90 INT. KASHYYYK-HOLOGRAM AREA-DAY;27;0;0;0;0;0;0;0;0;0;
566;CLONE COMMANDER GREE;;The droids have started up their main power generators.;91 INT. KASHYYYK-HOLOGRAM AREA-DAY;9;0;0;0;0;0;0;0;0;0;
567;YODA;;Then now the time is, Commander.;91 INT. KASHYYYK-HOLOGRAM AREA-DAY;6;0;0;0;0;0;0;0;0;0;
568;CLONE COMMANDER GREE;;Yes, sir.;91 INT. KASHYYYK-HOLOGRAM AREA-DAY;2;0;0;0;0;0;0;0;0;0;
569;OBI-WAN;;Has Anakin been to see you?;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;6;0;0;0;0;0;0;0;0;0;
570;PADME;;Several times... I was so happy to hear he was accepted on the Jedi Council.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;15;0;0;0;0;0;0;0;0;0;
571;OBI-WAN;;I know... he deserves it. He is impatient, strong willed, very opinionated, but truly gifted.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;15;0;0;0;0;0;0;0;0;0;
572;PADME;;You're not just here to say hello. Something is wrong, isn't it?;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;12;0;0;0;0;0;0;0;0;0;
573;OBI-WAN;;You should be a Jedi, Padme.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;6;0;0;0;0;0;0;0;0;0;
574;PADME;;You're not very good at hiding your feelings.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;8;0;0;0;0;0;0;0;0;0;
575;OBI-WAN;;It's Anakin... He's becoming moody and detached. He's been put in a difficult position as the Chancellor's representative... but I think it's more than that. I was hoping he may have talked to you.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;34;0;0;0;0;0;0;0;0;0;
576;PADME;;Why would he talk to me about his work?;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;9;0;0;0;0;0;0;0;0;0;
577;OBI-WAN;;Neither of you is very good at hiding your feelings either.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;11;0;0;0;0;0;0;0;0;0;
578;PADME;;Don't give me that look.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;5;0;0;0;0;0;0;0;0;0;
579;OBI-WAN;;I know how he feels about you.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;7;0;0;0;0;0;0;0;0;0;
580;PADME;;(nervous) What did he say?;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;4;0;0;0;0;0;0;0;0;0;
581;OBI-WAN;;Nothing. He didn't have to.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;5;0;0;0;0;0;0;0;0;0;
582;PADME;;I don't know what you're talking about.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;7;0;0;0;0;0;0;0;0;0;
583;OBI-WAN;;I know you both too well. I can see you two are in love. Padme, I'm worried about him.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;19;0;0;0;0;0;0;0;0;0;
584;OBI-WAN;;(continuing) I fear your relationship has confused him. He's changed considerably since we returned...;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;13;0;0;0;0;0;0;0;0;0;
585;OBI-WAN;;(continuing) Padme, I'm not telling the Council about any of this. I... I hope I didn't upset you. We're all friends, I care about both of you...;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;26;0;0;0;0;0;0;0;0;0;
586;PADME;;Thank you, Obi-Wan.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;3;0;0;0;0;0;0;0;0;0;
587;OBI-WAN;;Please do what you can to help him.;94 INT. CORUSCANT-PADME'S APARTMENT-LIVING ROOM-EARLY MORNING;8;0;0;0;0;0;0;0;0;0;
588;PADME;;We cannot let this turn into another war.;95 INT. CORUSCANT-PADME'S APARTMENT-DAY;8;0;0;0;0;0;0;0;0;0;
589;BAIL ORGANA;;Absolutely, that is the last thing we want.;95 INT. CORUSCANT-PADME'S APARTMENT-DAY;8;0;0;0;0;0;0;0;0;0;
590;MON MOTHMA;;We are hoping to form an alliance in the Senate to stop the Chancellor from further subverting the constitution, that's all.;95 INT. CORUSCANT-PADME'S APARTMENT-DAY;21;0;0;0;0;0;0;0;0;0;
591;PADME;;I know a Jedi I feel it would be wise to consult.;95 INT. CORUSCANT-PADME'S APARTMENT-DAY;12;0;0;0;0;0;0;0;0;0;
592;BANA BREEMU;;That would be dangerous.;95 INT. CORUSCANT-PADME'S APARTMENT-DAY;4;0;0;0;0;0;0;0;0;0;
593;MON MOTHMA;;We don't know where the Jedi stand in all this.;95 INT. CORUSCANT-PADME'S APARTMENT-DAY;10;0;0;0;0;0;0;0;0;0;
594;PADME;;I only wish to discuss this with one... one I trust.;95 INT. CORUSCANT-PADME'S APARTMENT-DAY;11;0;0;0;0;0;0;0;0;0;
595;GIDDEAN DANU;;Going against the Chancellor without the support of the Jedi is risky.;95 INT. CORUSCANT-PADME'S APARTMENT-DAY;12;0;0;0;0;0;0;0;0;0;
596;PADME;;The Jedi aren't any happier with the situation than we are...;95 INT. CORUSCANT-PADME'S APARTMENT-DAY;11;0;0;0;0;0;0;0;0;0;
597;CHI EEKWAY;;Patience, Senator.;95 INT. CORUSCANT-PADME'S APARTMENT-DAY;2;0;0;0;0;0;0;0;0;0;
598;FANG ZAR;;We have so many Senators on our side, surely that will pursuade the Chancellor.;95 INT. CORUSCANT-PADME'S APARTMENT-DAY;14;0;0;0;0;0;0;0;0;0;
599;BANA BREEMU;;"When you present the ""petition of the two thousand"" to the Chancellor, things may change.";95 INT. CORUSCANT-PADME'S APARTMENT-DAY;15;0;0;0;0;0;0;0;0;0;
600;BAIL ORGANA;;Let us see what we can accomplish in the Senate, before we include the Jedi.;95 INT. CORUSCANT-PADME'S APARTMENT-DAY;15;0;0;0;0;0;0;0;0;0;
601;ANAKIN;;You're going to need me on this one, Master.;96 EXT. CORUSCANT-CLONE LANDING PLATFORM-DAY;9;0;0;0;0;0;0;0;0;0;
602;OBI-WAN;;Oh, I agree. However it may turn out just to be a wild bantha chase.;96 EXT. CORUSCANT-CLONE LANDING PLATFORM-DAY;15;0;0;0;0;0;0;0;0;0;
603;ANAKIN;;Master!;96 EXT. CORUSCANT-CLONE LANDING PLATFORM-DAY;1;0;0;0;0;0;0;0;0;0;
604;ANAKIN;;(continuing) Master, I've disappointed you. I have not been very appreciative of your training... I have been arrogant and I apologize... I've just been so frustrated with the Council. Your friendship means everything to me.;96 EXT. CORUSCANT-CLONE LANDING PLATFORM-DAY;34;0;0;0;0;0;0;0;0;0;
605;OBI-WAN;;You are strong and wise, Anakin, and I am very proud of you. I have trained you since you were a small boy. I have taught you everything I know. And you have become a far greater Jedi than I could ever hope to be, and you have saved my life more times than I can remember. But be patient, Anakin. It won't be long before the Council makes you a Jedi Master.;96 EXT. CORUSCANT-CLONE LANDING PLATFORM-DAY;73;0;0;0;0;0;0;0;0;0;
606;OBI-WAN;;(continuing) Don't worry. I have enough clones with me to take three systems the size of Utapau. I think I'll be able to handle the situation... even without your help.;96 EXT. CORUSCANT-CLONE LANDING PLATFORM-DAY;29;0;0;0;0;0;0;0;0;0;
607;ANAKIN;;Well, there's always a first time.;96 EXT. CORUSCANT-CLONE LANDING PLATFORM-DAY;6;0;0;0;0;0;0;0;0;0;
608;ANAKIN;;Obi-Wan, may the Force be with you.;96 EXT. CORUSCANT-CLONE LANDING PLATFORM-DAY;7;0;0;0;0;0;0;0;0;0;
609;OBI-WAN;;Good-bye, old friend. May the Force be with you.;96 EXT. CORUSCANT-CLONE LANDING PLATFORM-DAY;9;0;0;0;0;0;0;0;0;0;
610;CLONE COMMANDER CODY;;Fortunately, most of the cities are concentrated on this small continent here... on the far side.;98 INT. REPUBLIC BATTLE CRUISER-HANGAR-SPACE;16;0;0;0;0;0;0;0;0;0;
611;OBI-WAN;;I'll keep them distracted until you get there. Just don't take too long.;98 INT. REPUBLIC BATTLE CRUISER-HANGAR-SPACE;13;0;0;0;0;0;0;0;0;0;
612;CLONE COMMANDER CODY;;Come on, boss, when have I ever let you down?;98 INT. REPUBLIC BATTLE CRUISER-HANGAR-SPACE;10;0;0;0;0;0;0;0;0;0;
613;OBI-WAN;;(laughing) Cato Nemoidia... for starters.;98 INT. REPUBLIC BATTLE CRUISER-HANGAR-SPACE;4;0;0;0;0;0;0;0;0;0;
614;CLONE COMMANDER CODY;;That was Anakin who was late. I believe.;98 INT. REPUBLIC BATTLE CRUISER-HANGAR-SPACE;8;0;0;0;0;0;0;0;0;0;
615;OBI-WAN;;Very well, the burden is on me not to destroy all the droids before you get there.;98 INT. REPUBLIC BATTLE CRUISER-HANGAR-SPACE;17;0;0;0;0;0;0;0;0;0;
616;CLONE COMMANDER CODY;;I'm counting on you.;98 INT. REPUBLIC BATTLE CRUISER-HANGAR-SPACE;4;0;0;0;0;0;0;0;0;0;
617;PALPATINE;;Well, Anakin, did you see your friend off?;100 EXT. CORUSCANT-CITYSCAPE-CHANCELLOR'S TRANSPORT-DAY;8;0;0;0;0;0;0;0;0;0;
618;ANAKIN;;He will soon have Grievous's head.;100 EXT. CORUSCANT-CITYSCAPE-CHANCELLOR'S TRANSPORT-DAY;6;0;0;0;0;0;0;0;0;0;
619;PALPATINE;;We can only hope the Council didn't make a mistake.;100 EXT. CORUSCANT-CITYSCAPE-CHANCELLOR'S TRANSPORT-DAY;10;0;0;0;0;0;0;0;0;0;
620;ANAKIN;;The Council was very sure in its decision.;100 EXT. CORUSCANT-CITYSCAPE-CHANCELLOR'S TRANSPORT-DAY;8;0;0;0;0;0;0;0;0;0;
621;JAR JAR;;Helloo Annie. Good en to see yousa...;101 INT. CORUSCANT-SENATE OFFICE BUILDING-MAIN HALLWAY-DAY;7;0;0;0;0;0;0;0;0;0;
622;ANAKIN;;Hi, Jar Jar.;101 INT. CORUSCANT-SENATE OFFICE BUILDING-MAIN HALLWAY-DAY;3;0;0;0;0;0;0;0;0;0;
623;JAR JAR;;Oopsin da Chancellor!! So sorry, Your Highness, sir.;101 INT. CORUSCANT-SENATE OFFICE BUILDING-MAIN HALLWAY-DAY;8;0;0;0;0;0;0;0;0;0;
624;PALPATINE;;There are rumors in the Senate about Master Kenobi. Many believe he is not fit for this assignment.;101 INT. CORUSCANT-SENATE OFFICE BUILDING-MAIN HALLWAY-DAY;18;0;0;0;0;0;0;0;0;0;
625;ANAKIN;;Not fit? Why would anyone think that?;101 INT. CORUSCANT-SENATE OFFICE BUILDING-MAIN HALLWAY-DAY;7;0;0;0;0;0;0;0;0;0;
