id;from;to;text;where;number;nouns;determiners;conjuctions;adjectives;prepositions;pronouns;verbs;adverbes;undefined;time
538;DARTH VADER;;Alert all commands. Calculate every possible destination along their last know trajectory.;INT. VADER'S STAR DESTROYER - BRIDGE;12;0;0;0;0;0;0;0;0;0;
539;PIETT;;Yes, my lord. We'll find them.;INT. VADER'S STAR DESTROYER - BRIDGE;6;0;0;0;0;0;0;0;0;0;
540;DARTH VADER;;Don't fail me again, Admiral.;INT. VADER'S STAR DESTROYER - BRIDGE;5;0;0;0;0;0;0;0;0;0;
541;PIETT;;Alert all commands. Deploy the fleet.;INT. VADER'S STAR DESTROYER - BRIDGE;6;0;0;0;0;0;0;0;0;0;
542;THREEPIO;;Captain Solo, this time you have gone too far. (Chewie growls) No, I will not be quiet, Chewbacca. Why doesn't anyone listen to me?;INT. MILLENNIUM FALCON - COCKPIT;22;0;0;0;0;0;0;0;0;0;
543;HAN;;(to Chewie) The fleet is beginning to break up. Go back and stand by the manual release for the landing claw.;INT. MILLENNIUM FALCON - COCKPIT;19;0;0;0;0;0;0;0;0;0;
544;THREEPIO;;I really don't see how that is going to help. Surrender is a perfectly acceptable alternative in extreme circumstances. The Empire may be gracious enough...;INT. MILLENNIUM FALCON - COCKPIT;25;0;0;0;0;0;0;0;0;0;
545;HAN;;Thank you.;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
546;LEIA;;What did you have in mind for your next move?;INT. MILLENNIUM FALCON - COCKPIT;10;0;0;0;0;0;0;0;0;0;
547;HAN;;Well, if they follow standard Imperial procedure, they'll dump their garbage before they go to light-speed, then we just float away.;INT. MILLENNIUM FALCON - COCKPIT;21;0;0;0;0;0;0;0;0;0;
548;LEIA;;With the rest of the garbage. Then what?;INT. MILLENNIUM FALCON - COCKPIT;8;0;0;0;0;0;0;0;0;0;
549;HAN;;Then we've got to find a safe port somewhere around here. Got any ideas?;INT. MILLENNIUM FALCON - COCKPIT;14;0;0;0;0;0;0;0;0;0;
550;LEIA;;No. Where are we?;INT. MILLENNIUM FALCON - COCKPIT;4;0;0;0;0;0;0;0;0;0;
551;HAN;;The Anoat system.;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
552;LEIA;;Anoat system. There's not much there.;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
553;HAN;;No. Well, wait. This is interesting. Lando.;INT. MILLENNIUM FALCON - COCKPIT;7;0;0;0;0;0;0;0;0;0;
554;LEIA;;Lando system?;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
555;HAN;;Lando's not a system, he's a man. Lando Calrissian. He's a card player, gambler, scoundrel. You'd like him.;INT. MILLENNIUM FALCON - COCKPIT;18;0;0;0;0;0;0;0;0;0;
556;LEIA;;Thanks.;INT. MILLENNIUM FALCON - COCKPIT;1;0;0;0;0;0;0;0;0;0;
557;HAN;;Bespin. It's pretty far, but I think we can make it.;INT. MILLENNIUM FALCON - COCKPIT;11;0;0;0;0;0;0;0;0;0;
558;LEIA;;(reading from the computer) A mining colony?;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
559;HAN;;Yeah, a Tibanna gas mine. Lando conned somebody out of it. We go back a long way, Lando and me.;INT. MILLENNIUM FALCON - COCKPIT;20;0;0;0;0;0;0;0;0;0;
560;LEIA;;Can you trust him?;INT. MILLENNIUM FALCON - COCKPIT;4;0;0;0;0;0;0;0;0;0;
561;HAN;;No. But he has no love for the Empire, I can tell you that.;INT. MILLENNIUM FALCON - COCKPIT;14;0;0;0;0;0;0;0;0;0;
562;HAN;;(into intercom) Here we go, Chewie. Stand by. Detach!;INT. MILLENNIUM FALCON - COCKPIT;7;0;0;0;0;0;0;0;0;0;
563;LEIA;;You do have your moments. Not many, but you have them.;INT. MILLENNIUM FALCON - COCKPIT;11;0;0;0;0;0;0;0;0;0;
564;YODA;;Concentrate... feel the Force flow. Yes. Good. Calm, yes. Through the Force, things you will see. Other places. The future... the past. Old friends long gone.;INT. MILLENNIUM FALCON - COCKPIT;26;0;0;0;0;0;0;0;0;0;
565;LUKE;;Han! Leia!;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
566;YODA;;(shaking his head) Hmm. Control, control. You must learn control.;INT. MILLENNIUM FALCON - COCKPIT;7;0;0;0;0;0;0;0;0;0;
567;LUKE;;I saw... I saw a city in the clouds.;INT. MILLENNIUM FALCON - COCKPIT;9;0;0;0;0;0;0;0;0;0;
568;YODA;;Mmm. Friends you have there.;INT. MILLENNIUM FALCON - COCKPIT;5;0;0;0;0;0;0;0;0;0;
569;LUKE;;They were in pain.;INT. MILLENNIUM FALCON - COCKPIT;4;0;0;0;0;0;0;0;0;0;
570;YODA;;It is the future you see.;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
571;LUKE;;Future? Will they die?;INT. MILLENNIUM FALCON - COCKPIT;4;0;0;0;0;0;0;0;0;0;
572;YODA;;Difficult to see. Always in motion is the future.;INT. MILLENNIUM FALCON - COCKPIT;9;0;0;0;0;0;0;0;0;0;
573;LUKE;;I've got to go to them.;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
574;YODA;;Decide you must how to serve them best. If you leave now, help them you could. But you would destroy all for which they have fought and suffered.;INT. MILLENNIUM FALCON - COCKPIT;28;0;0;0;0;0;0;0;0;0;
575;HAN;;(into transmitter) No, I don't have a landing permit. I'm trying to reach Lando Calrissian.;INT. MILLENNIUM FALCON - COCKPIT;13;0;0;0;0;0;0;0;0;0;
576;HAN;;(into transmitter) Whoa! Wait a minute! Let me explain.;INT. MILLENNIUM FALCON - COCKPIT;7;0;0;0;0;0;0;0;0;0;
577;INTERCOM VOICE;;You will not deviate from your present course.;INT. MILLENNIUM FALCON - COCKPIT;8;0;0;0;0;0;0;0;0;0;
578;THREEPIO;;Rather touchy, aren't they?;INT. MILLENNIUM FALCON - COCKPIT;4;0;0;0;0;0;0;0;0;0;
579;LEIA;;I thought you knew this person.;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
580;HAN;;(to Chewie) Well, that was a long time ago. I'm sure he's forgotten about that.;INT. MILLENNIUM FALCON - COCKPIT;13;0;0;0;0;0;0;0;0;0;
581;INTERCOM VOICE;;Permission granted to land on Platform Three-two-seven.;INT. MILLENNIUM FALCON - COCKPIT;7;0;0;0;0;0;0;0;0;0;
582;HAN;;(into transmitter) Thank you.;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
583;HAN;;There's nothing to worry about. We go way back, Lando and me.;INT. MILLENNIUM FALCON - COCKPIT;12;0;0;0;0;0;0;0;0;0;
584;LEIA;;Who's worried?;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
585;THREEPIO;;Oh. No one to meet us.;EXT. LANDING PLATFORM - DOOR OF MILLENNIUM FALCON;6;0;0;0;0;0;0;0;0;0;
586;LEIA;;I don't like this.;EXT. LANDING PLATFORM - DOOR OF MILLENNIUM FALCON;4;0;0;0;0;0;0;0;0;0;
587;HAN;;Well, what would you like?;EXT. LANDING PLATFORM - DOOR OF MILLENNIUM FALCON;5;0;0;0;0;0;0;0;0;0;
588;THREEPIO;;Well, they did let us land.;EXT. LANDING PLATFORM - DOOR OF MILLENNIUM FALCON;6;0;0;0;0;0;0;0;0;0;
589;HAN;;Look, don't worry. Everything's going to be fine. Trust me.;EXT. LANDING PLATFORM - DOOR OF MILLENNIUM FALCON;10;0;0;0;0;0;0;0;0;0;
590;HAN;;See? My friend. (to Chewie) Keep your eyes open, okay?;EXT. LANDING PLATFORM - DOOR OF MILLENNIUM FALCON;8;0;0;0;0;0;0;0;0;0;
591;LANDO;;Why, you slimy, double-crossing, no-good swindler! You've got a lot of guts coming here, after what you pulled.;EXT. CLOUD CITY - LANDING PLATFORM;18;0;0;0;0;0;0;0;0;0;
592;LANDO;;(laughs) How you doing, you old pirate? So good to see you! I never thought I'd catch up with you again. Where you been?;EXT. CLOUD CITY - LANDING PLATFORM;23;0;0;0;0;0;0;0;0;0;
593;THREEPIO;;Well, he seems very friendly.;EXT. LANDING PLATFORM - DOOR OF MILLENNIUM FALCON;5;0;0;0;0;0;0;0;0;0;
594;LEIA;;(wary) Yes... very friendly.;EXT. LANDING PLATFORM - DOOR OF MILLENNIUM FALCON;3;0;0;0;0;0;0;0;0;0;
595;LANDO;;What are you doing here?;EXT. CLOUD CITY - LANDING PLATFORM;5;0;0;0;0;0;0;0;0;0;
596;HAN;;(gestures toward the Falcon) Ahh... repairs. I thought you could help me out.;EXT. CLOUD CITY - LANDING PLATFORM;9;0;0;0;0;0;0;0;0;0;
597;LANDO;;(in mock panic) What have you done to my ship?;EXT. CLOUD CITY - LANDING PLATFORM;7;0;0;0;0;0;0;0;0;0;
598;HAN;;Your ship? Hey, remember, you lost her to me fair and square.;EXT. CLOUD CITY - LANDING PLATFORM;12;0;0;0;0;0;0;0;0;0;
599;LANDO;;Hello. What have we here? Welcome. I'm Lando Calrissian. I'm the administrator of this facility. And who might you be?;EXT. CLOUD CITY - LANDING PLATFORM;20;0;0;0;0;0;0;0;0;0;
600;LEIA;;Leia.;EXT. CLOUD CITY - LANDING PLATFORM;1;0;0;0;0;0;0;0;0;0;
601;LANDO;;Welcome, Leia.;EXT. CLOUD CITY - LANDING PLATFORM;2;0;0;0;0;0;0;0;0;0;
602;HAN;;All right, all right, you old smoothie.;EXT. CLOUD CITY - LANDING PLATFORM;7;0;0;0;0;0;0;0;0;0;
603;THREEPIO;;Hello, sir. I am See-Threepio, human-cyborg relations. My facilities are at your...;EXT. CLOUD CITY - LANDING PLATFORM;12;0;0;0;0;0;0;0;0;0;
604;THREEPIO;;Well, really!;EXT. CLOUD CITY - LANDING PLATFORM;2;0;0;0;0;0;0;0;0;0;
605;LANDO;;What's wrong with the Falcon?;EXT. CLOUD CITY - LANDING PLATFORM;5;0;0;0;0;0;0;0;0;0;
606;HAN;;Hyperdrive.;EXT. CLOUD CITY - LANDING PLATFORM;1;0;0;0;0;0;0;0;0;0;
607;LANDO;;I'll get my people to work on it.;EXT. CLOUD CITY - LANDING PLATFORM;8;0;0;0;0;0;0;0;0;0;
608;HAN;;Good.;EXT. CLOUD CITY - LANDING PLATFORM;1;0;0;0;0;0;0;0;0;0;
609;LANDO;;You know, that ship saved my life quite a few times. She's the fastest hunk of junk in the galaxy.;EXT. CLOUD CITY - LANDING PLATFORM;20;0;0;0;0;0;0;0;0;0;
610;HAN;;How's the gas mine? Is it paying off for you?;INT. CLOUD CITY - CORRIDOR;10;0;0;0;0;0;0;0;0;0;
611;LANDO;;Oh, not as well as I'd like. We're a small outpost and not very self-sufficient. And I've had supply problems of every kind. I've had labor difficulties... (catches Han grinning at him) What's so funny?;INT. CLOUD CITY - CORRIDOR;30;0;0;0;0;0;0;0;0;0;
612;HAN;;You. Listen to you - you sound like a businessman, a responsible leader. Who'd have thought that, huh?;INT. CLOUD CITY - CORRIDOR;18;0;0;0;0;0;0;0;0;0;
613;LANDO;;You know, seeing you sure brings back a few things.;INT. CLOUD CITY - CORRIDOR;10;0;0;0;0;0;0;0;0;0;
614;HAN;;Yeah.;INT. CLOUD CITY - CORRIDOR;1;0;0;0;0;0;0;0;0;0;
615;LANDO;;(shakes his head) Yeah. I'm responsible these days. It's the price you pay for being successful.;INT. CLOUD CITY - CORRIDOR;13;0;0;0;0;0;0;0;0;0;
616;THREEPIO;;Oh! Nice to see a familiar face.;INT. CLOUD CITY - CORRIDOR;7;0;0;0;0;0;0;0;0;0;
617;SECOND THREEPIO;;(mumbles) E chu ta!;INT. CLOUD CITY - CORRIDOR;3;0;0;0;0;0;0;0;0;0;
618;THREEPIO;;How rude!;INT. CLOUD CITY - CORRIDOR;2;0;0;0;0;0;0;0;0;0;
619;THREEPIO;;That sounds like an R2 unit in there. I wonder if...;INT. CLOUD CITY - ANTEROOM;11;0;0;0;0;0;0;0;0;0;
620;THREEPIO;;Hello? How interesting. Oh, my.;INT. CLOUD CITY - ANTEROOM;5;0;0;0;0;0;0;0;0;0;
621;MAN'S VOICE;;(from within) Who are you?;INT. CLOUD CITY - ANTEROOM;3;0;0;0;0;0;0;0;0;0;
622;THREEPIO;;Oh, I'm terribly sorry. I... I didn't mean to intrude. No, no, please don't get up. No!;INT. CLOUD CITY - ANTEROOM;17;0;0;0;0;0;0;0;0;0;
623;YODA;;Luke! You must complete the training.;INT. CLOUD CITY - ANTEROOM;6;0;0;0;0;0;0;0;0;0;
624;LUKE;;I can't keep the vision out of my head. They're my friends. I've got to help them.;INT. CLOUD CITY - ANTEROOM;17;0;0;0;0;0;0;0;0;0;
625;YODA;;You must not go!;INT. CLOUD CITY - ANTEROOM;4;0;0;0;0;0;0;0;0;0;
626;LUKE;;But Han and Leia will die if I don't.;INT. CLOUD CITY - ANTEROOM;9;0;0;0;0;0;0;0;0;0;
627;OBI-WAN;;You don't know that.;INT. CLOUD CITY - ANTEROOM;4;0;0;0;0;0;0;0;0;0;
628;OBI-WAN;;Even Yoda cannot see their fate.;INT. CLOUD CITY - ANTEROOM;6;0;0;0;0;0;0;0;0;0;
629;LUKE;;But I can help them! I feel the Force!;INT. CLOUD CITY - ANTEROOM;9;0;0;0;0;0;0;0;0;0;
630;OBI-WAN;;But you cannot control it. This is a dangerous time for you, when you will be tempted by the dark side of the Force.;INT. CLOUD CITY - ANTEROOM;24;0;0;0;0;0;0;0;0;0;
631;YODA;;Yes, yes. To Obi-Wan you listen. The cave. Remember your failure at the cave!;INT. CLOUD CITY - ANTEROOM;14;0;0;0;0;0;0;0;0;0;
632;LUKE;;But I've learned so much since then. Master Yoda, I promise to return and finish what I've begun. You have my word.;INT. CLOUD CITY - ANTEROOM;22;0;0;0;0;0;0;0;0;0;
633;OBI-WAN;;It is you and your abilities the Emperor wants. that is why your friends are made to suffer.;INT. CLOUD CITY - ANTEROOM;18;0;0;0;0;0;0;0;0;0;
634;LUKE;;And that is why I have to go.;INT. CLOUD CITY - ANTEROOM;8;0;0;0;0;0;0;0;0;0;
635;OBI-WAN;;Luke, I don't want to lose you to the Emperor the way I lost Vader.;INT. CLOUD CITY - ANTEROOM;15;0;0;0;0;0;0;0;0;0;
636;LUKE;;You won't.;INT. CLOUD CITY - ANTEROOM;2;0;0;0;0;0;0;0;0;0;
637;YODA;;Stopped they must be. On this all depends. Only a fully trained Jedi Knight with the Force as his ally will conquer Vader and his Emperor. If you end your training now, if you choose the quick and easy path, as Vader did, you will become an agent of evil.;INT. CLOUD CITY - ANTEROOM;50;0;0;0;0;0;0;0;0;0;
638;OBI-WAN;;Patience.;INT. CLOUD CITY - ANTEROOM;1;0;0;0;0;0;0;0;0;0;
639;LUKE;;And sacrifice Han and Leia?;INT. CLOUD CITY - ANTEROOM;5;0;0;0;0;0;0;0;0;0;
640;YODA;;If you honor what they fight for...yes!;INT. CLOUD CITY - ANTEROOM;8;0;0;0;0;0;0;0;0;0;
641;OBI-WAN;;If you choose to face Vader, you will do it alone. I cannot interfere.;INT. CLOUD CITY - ANTEROOM;14;0;0;0;0;0;0;0;0;0;
642;LUKE;;I understand. (he moves to his X-wing) ARTOO, fire up the converters.;INT. CLOUD CITY - ANTEROOM;7;0;0;0;0;0;0;0;0;0;
643;OBI-WAN;;Luke, don't give in to hate - that leads to the dark side.;INT. CLOUD CITY - ANTEROOM;13;0;0;0;0;0;0;0;0;0;
644;YODA;;Strong is Vader. Mind what you have learned. Save you it can.;INT. CLOUD CITY - ANTEROOM;12;0;0;0;0;0;0;0;0;0;
645;LUKE;;I will. And I'll return. I promise.;INT. CLOUD CITY - ANTEROOM;7;0;0;0;0;0;0;0;0;0;
646;YODA;;(sighs) Told you, I did. Reckless is he. Now matters are worse.;INT. CLOUD CITY - ANTEROOM;11;0;0;0;0;0;0;0;0;0;
647;OBI-WAN;;That boy is our last hope.;INT. CLOUD CITY - ANTEROOM;6;0;0;0;0;0;0;0;0;0;
648;YODA;;(looks up) No. There is another.;INT. CLOUD CITY - ANTEROOM;4;0;0;0;0;0;0;0;0;0;
649;HAN;;The ship is almost finished. Two or Three more things and we're in great shape.;INT. CLOUD CITY - LIVING QUARTERS - DAY;15;0;0;0;0;0;0;0;0;0;
650;LEIA;;The sooner the better. Something's wrong here. No one has seen or knows anything about Threepio. He's been gone too long to have gotten lost.;INT. CLOUD CITY - LIVING QUARTERS - DAY;25;0;0;0;0;0;0;0;0;0;
651;HAN;;Relax. I'll talk to Lando and see what I can find out.;INT. CLOUD CITY - LIVING QUARTERS - DAY;12;0;0;0;0;0;0;0;0;0;
652;LEIA;;I don't trust Lando.;INT. CLOUD CITY - LIVING QUARTERS - DAY;4;0;0;0;0;0;0;0;0;0;
653;HAN;;Well, I don't trust him, either. But he is my friend. Besides, we'll soon be gone.;INT. CLOUD CITY - LIVING QUARTERS - DAY;16;0;0;0;0;0;0;0;0;0;
654;LEIA;;And then you're as good as gone, aren't you?;INT. CLOUD CITY - LIVING QUARTERS - DAY;9;0;0;0;0;0;0;0;0;0;
655;LEIA;;What happened?;INT. CLOUD CITY - LIVING QUARTERS - DAY;2;0;0;0;0;0;0;0;0;0;
656;HAN;;Where? Found him in a junk pile?;INT. CLOUD CITY - LIVING QUARTERS - DAY;7;0;0;0;0;0;0;0;0;0;
657;LEIA;;Oh, what a mess. Chewie, do you think you can repair him?;INT. CLOUD CITY - LIVING QUARTERS - DAY;12;0;0;0;0;0;0;0;0;0;
658;HAN;;Lando's got people who can fix him.;INT. CLOUD CITY - LIVING QUARTERS - DAY;7;0;0;0;0;0;0;0;0;0;
659;LEIA;;No, thanks.;INT. CLOUD CITY - LIVING QUARTERS - DAY;2;0;0;0;0;0;0;0;0;0;
660;LANDO;;I'm sorry. Am I interrupting anything?;INT. CLOUD CITY - LIVING QUARTERS - DAY;6;0;0;0;0;0;0;0;0;0;
661;LEIA;;Not really.;INT. CLOUD CITY - LIVING QUARTERS - DAY;2;0;0;0;0;0;0;0;0;0;
662;LANDO;;You look absolutely beautiful. You truly belong here with us among the clouds.;INT. CLOUD CITY - LIVING QUARTERS - DAY;13;0;0;0;0;0;0;0;0;0;
663;LEIA;;(coolly) Thank you.;INT. CLOUD CITY - LIVING QUARTERS - DAY;2;0;0;0;0;0;0;0;0;0;
664;LANDO;;Will you join me for a little refreshment?;INT. CLOUD CITY - LIVING QUARTERS - DAY;8;0;0;0;0;0;0;0;0;0;
665;LANDO;;Everyone's invited, of course.;INT. CLOUD CITY - LIVING QUARTERS - DAY;4;0;0;0;0;0;0;0;0;0;
666;LANDO;;Having trouble with you droid?;INT. CLOUD CITY - LIVING QUARTERS - DAY;5;0;0;0;0;0;0;0;0;0;
667;HAN;;No. No problem. Why?;INT. CLOUD CITY - LIVING QUARTERS - DAY;4;0;0;0;0;0;0;0;0;0;
668;LANDO;;So you see, since we're a small operation, we don't fall into the... uh... jurisdiction of the Empire.;INT. CLOUD CITY - CORRIDOR - DAY;18;0;0;0;0;0;0;0;0;0;
669;LEIA;;So you're part of the mining guild then?;INT. CLOUD CITY - CORRIDOR - DAY;8;0;0;0;0;0;0;0;0;0;
670;LANDO;;No, not actually. Our operation is small enough not to be noticed... which is advantageous for everybody since our customers are anxious to avoid attracting attention to themselves.;INT. CLOUD CITY - CORRIDOR - DAY;28;0;0;0;0;0;0;0;0;0;
671;HAN;;Aren't you afraid the Empire's going to find out about this little operation and shut you down?;INT. CLOUD CITY - CORRIDOR - DAY;17;0;0;0;0;0;0;0;0;0;
672;LANDO;;That's always been a danger looming like a shadow over everything we've built here. But things have developed that will insure security. I've just made a deal that will keep the Empire out of here forever.;INT. CLOUD CITY - CORRIDOR - DAY;36;0;0;0;0;0;0;0;0;0;
673;DARTH VADER;;We would be honored if you would join us.;INT. CLOUD CITY - DINING ROOM;9;0;0;0;0;0;0;0;0;0;
674;LANDO;;I had no choice. They arrived right before you did. I'm sorry.;INT. CLOUD CITY - DINING ROOM;12;0;0;0;0;0;0;0;0;0;
675;HAN;;I'm sorry, too.;INT. CLOUD CITY - DINING ROOM;3;0;0;0;0;0;0;0;0;0;
676;LUKE;;(into comlink) No, Threepio's with them.;INT. CLOUD CITY - DINING ROOM;4;0;0;0;0;0;0;0;0;0;
677;LUKE;;(into comlink) Just hang on. We're almost there.;INT. CLOUD CITY - DINING ROOM;6;0;0;0;0;0;0;0;0;0;
678;THREEPIO;;Mmmm. Oh, my. Uh, I, uh - Take this off! I, uh, don't mean to intrude here. I, don't, no, no, no... Please don't get up. No!;INT. CLOUD CITY - DINING ROOM;27;0;0;0;0;0;0;0;0;0;
679;THREEPIO;;Stormtroopers? Here? We're in danger. I must tell the others. Oh, no! I've been shot!;INT. CLOUD CITY - DINING ROOM;15;0;0;0;0;0;0;0;0;0;
680;LANDO;;Lord Vader.;INT. CLOUD CITY - HOLDING CHAMBER;2;0;0;0;0;0;0;0;0;0;
681;DARTH VADER;;(to Fett) You may take Captain Solo to Jabba the Hut after I have Skywalker.;INT. CLOUD CITY - HOLDING CHAMBER;13;0;0;0;0;0;0;0;0;0;
682;BOBA FETT;;He's no good to me dead.;INT. CLOUD CITY - HOLDING CHAMBER;6;0;0;0;0;0;0;0;0;0;
683;DARTH VADER;;He will not be permanently damaged.;INT. CLOUD CITY - HOLDING CHAMBER;6;0;0;0;0;0;0;0;0;0;
684;LANDO;;Lord Vader, what about Leia and the Wookiee?;INT. CLOUD CITY - HOLDING CHAMBER;8;0;0;0;0;0;0;0;0;0;
685;DARTH VADER;;They must never again leave this city.;INT. CLOUD CITY - HOLDING CHAMBER;7;0;0;0;0;0;0;0;0;0;
686;LANDO;;That was never a condition of our agreement, nor was giving Han to this bounty hunter!;INT. CLOUD CITY - HOLDING CHAMBER;16;0;0;0;0;0;0;0;0;0;
687;DARTH VADER;;Perhaps you think you're being treated unfairly.;INT. CLOUD CITY - HOLDING CHAMBER;7;0;0;0;0;0;0;0;0;0;
688;LANDO;;No.;INT. CLOUD CITY - HOLDING CHAMBER;1;0;0;0;0;0;0;0;0;0;
689;DARTH VADER;;Good. It would be unfortunate if I had to leave a garrison here.;INT. CLOUD CITY - HOLDING CHAMBER;13;0;0;0;0;0;0;0;0;0;
690;LANDO;;This deal's getting worse all the time.;INT. CLOUD CITY - HOLDING CHAMBER;7;0;0;0;0;0;0;0;0;0;
691;THREEPIO;;Oh, yes, that's very good. I like that. Oh! Something's not right because now I can't see. Wait. Wait! Oh, my! what have you done? I'm backwards, you stupid furball. Only an overgrown mophead like you would be stupid enough...;INT. CLOUD CITY - HOLDING CHAMBER;40;0;0;0;0;0;0;0;0;0;
692;HAN;;I feel terrible.;INT. CLOUD CITY - HOLDING CHAMBER;3;0;0;0;0;0;0;0;0;0;
693;LEIA;;Why are they doing this?;INT. CLOUD CITY - HOLDING CHAMBER;5;0;0;0;0;0;0;0;0;0;
694;HAN;;They never even asked me any questions.;INT. CLOUD CITY - HOLDING CHAMBER;7;0;0;0;0;0;0;0;0;0;
695;LEIA;;Lando.;INT. CLOUD CITY - HOLDING CHAMBER;1;0;0;0;0;0;0;0;0;0;
696;HAN;;Get out of here, Lando!;INT. CLOUD CITY - HOLDING CHAMBER;5;0;0;0;0;0;0;0;0;0;
697;LANDO;;Shut up and listen! Vader has agreed to turn Leia and Chewie over to me.;INT. CLOUD CITY - HOLDING CHAMBER;15;0;0;0;0;0;0;0;0;0;
698;HAN;;Over to you?;INT. CLOUD CITY - HOLDING CHAMBER;3;0;0;0;0;0;0;0;0;0;
699;LANDO;;They'll have to stay here, but at least they'll be safe.;INT. CLOUD CITY - HOLDING CHAMBER;11;0;0;0;0;0;0;0;0;0;
700;LEIA;;What about Han?;INT. CLOUD CITY - HOLDING CHAMBER;3;0;0;0;0;0;0;0;0;0;
701;LANDO;;Vader's giving him to the bounty hunter.;INT. CLOUD CITY - HOLDING CHAMBER;7;0;0;0;0;0;0;0;0;0;
702;LEIA;;Vader wants us all dead.;INT. CLOUD CITY - HOLDING CHAMBER;5;0;0;0;0;0;0;0;0;0;
703;LANDO;;He doesn't want you at all. He's after somebody called Skywalker.;INT. CLOUD CITY - HOLDING CHAMBER;11;0;0;0;0;0;0;0;0;0;
704;HAN;;Luke?;INT. CLOUD CITY - HOLDING CHAMBER;1;0;0;0;0;0;0;0;0;0;
705;LANDO;;Lord Vader has set a trap for him.;INT. CLOUD CITY - HOLDING CHAMBER;8;0;0;0;0;0;0;0;0;0;
706;LEIA;;And we're the bait.;INT. CLOUD CITY - HOLDING CHAMBER;4;0;0;0;0;0;0;0;0;0;
707;LANDO;;Well, he's on his way.;INT. CLOUD CITY - HOLDING CHAMBER;5;0;0;0;0;0;0;0;0;0;
708;HAN;;Perfect. You fixed us all pretty good, didn't you? (spits it out) My friend!;INT. CLOUD CITY - HOLDING CHAMBER;11;0;0;0;0;0;0;0;0;0;
709;LANDO;;Stop! I've done all I can. I'm sorry I couldn't do better, but I have my own problems.;INT. CLOUD CITY - HOLDING CHAMBER;18;0;0;0;0;0;0;0;0;0;
710;HAN;;Yeah, you're a real hero.;INT. CLOUD CITY - HOLDING CHAMBER;5;0;0;0;0;0;0;0;0;0;
711;LEIA;;(dabs at his wound) You certainly have a way with people.;INT. CLOUD CITY - HOLDING CHAMBER;7;0;0;0;0;0;0;0;0;0;
712;DARTH VADER;;This facility is crude, but it should be adequate to freeze Skywalker for his journey to the Emperor.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;18;0;0;0;0;0;0;0;0;0;
713;IMPERIAL SOLDIER;;Lord Vader, ship approaching. X-wing class.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;6;0;0;0;0;0;0;0;0;0;
714;DARTH VADER;;Good. Monitor Skywalker and allow him to land.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;8;0;0;0;0;0;0;0;0;0;
715;LANDO;;Lord Vader, we only use this facility for carbon freezing. If you put him in there, it might kill him.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;20;0;0;0;0;0;0;0;0;0;
716;DARTH VADER;;I do not want the Emperor's prize damaged. We will test it... on Captain Solo.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;15;0;0;0;0;0;0;0;0;0;
717;THREEPIO;;If only you had attached my legs, I wouldn't be in this ridiculous position. Now, remember, Chewbacca, you have a responsibility to me, so don't do anything foolish.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;28;0;0;0;0;0;0;0;0;0;
718;HAN;;(to Lando) What's going on... buddy?;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;4;0;0;0;0;0;0;0;0;0;
719;LANDO;;You're being put into carbon freeze.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;6;0;0;0;0;0;0;0;0;0;
720;BOBA FETT;;What if he doesn't survive? He's worth a lot to me.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;11;0;0;0;0;0;0;0;0;0;
721;DARTH VADER;;The Empire will compensate you if he dies. Put him in!;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;11;0;0;0;0;0;0;0;0;0;
722;THREEPIO;;Oh, no! No, no, no! Stop, Chewbacca, stop...!;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;9;0;0;0;0;0;0;0;0;0;
723;HAN;;Stop, Chewie, stop! Do you hear me? Stop!;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;8;0;0;0;0;0;0;0;0;0;
724;THREEPIO;;Yes, stop, please! I'm not ready to die.;INT. CLOUD CITY - CARBON-FREEZING CHAMBER;8;0;0;0;0;0;0;0;0;0;
