id;from;to;text;where;number;nouns;determiners;conjuctions;adjectives;prepositions;pronouns;verbs;adverbes;undefined;time
474;MACE WINDU;;Probing the Dark Side is a dangerous process. He could be in seclusion for days... May the force be with you.;EXT. CORUSCANT, LANDING PLATFORM - LATE AFTERNOON;21;0;0;0;0;0;0;0;0;0;
475;PADME;;You did that?;INT. NABOO LAKE RETREAT, DINING ROOM - LATE AFTERNOON;3;0;0;0;0;0;0;0;0;0;
476;ANAKIN;;What?;INT. NABOO LAKE RETREAT, DINING ROOM - LATE AFTERNOON;1;0;0;0;0;0;0;0;0;0;
477;PADME;;That! Now stop it!;INT. NABOO LAKE RETREAT, DINING ROOM - LATE AFTERNOON;4;0;0;0;0;0;0;0;0;0;
478;PADME;;(continuing) Anakin!!;INT. NABOO LAKE RETREAT, DINING ROOM - LATE AFTERNOON;1;0;0;0;0;0;0;0;0;0;
479;ANAKIN;;I'm not really supposed to do that... for fun, I mean. If Master Obi-Wan were here, he'd be very grumpy.;INT. NABOO LAKE RETREAT, DINING ROOM - LATE AFTERNOON;20;0;0;0;0;0;0;0;0;0;
480;ANAKIN;;May I tell you something?;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;5;0;0;0;0;0;0;0;0;0;
481;PADME;;I don't know.;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;3;0;0;0;0;0;0;0;0;0;
482;ANAKIN;;Then how can I tell you?;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;6;0;0;0;0;0;0;0;0;0;
483;PADME;;Maybe you should use your Jedi intuition.;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;7;0;0;0;0;0;0;0;0;0;
484;ANAKIN;;It doesn't work around you. My mind is always a muddle... I can only think of you.;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;17;0;0;0;0;0;0;0;0;0;
485;PADME;;Anakin, don't...;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;2;0;0;0;0;0;0;0;0;0;
486;ANAKIN;;From the moment I met you, all those years ago, a day hasn't gone by when I haven't thought of you. And now that I'm close to you again, I'm in agony. The closer I get to you, the worse it gets. The thought of not being with you mskes my stomach turn over - my mouth goes dry. I feel dizzy. I can't breathe. I'm haunted by the kiss you should never have given me. My heart is beating, hoping that kiss will not become a scar. You are in my very soul, tormenting me. What can I do? I will do anything you ask...;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;106;0;0;0;0;0;0;0;0;0;
487;ANAKIN;;(continuing) If you are suffering as much as I am, tell me.;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;11;0;0;0;0;0;0;0;0;0;
488;PADME;;...I can't. We can't. It's just not possible.;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;8;0;0;0;0;0;0;0;0;0;
489;ANAKIN;;Anything's possible. Padme, please listen...;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;5;0;0;0;0;0;0;0;0;0;
490;PADME;;You listen. We live in a real world. Come back to it. You're studying to become a Jedi Knight. I'm a Senator. If you follow your thoughts through to conclusion, they will take us to a place we cannot go... regardless of the way we feel about each other.;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;49;0;0;0;0;0;0;0;0;0;
491;ANAKIN;;Then you do feel something! There's an extraordinary connection between us. You can't deny that.;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;15;0;0;0;0;0;0;0;0;0;
492;PADME;;Annie, it doesn't make any difference. Jedi aren't allowed to marry. You swore an oath, remember? You'd be expelled from the Order. I will not let you give up your responsibilities... your future, for me.;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;35;0;0;0;0;0;0;0;0;0;
493;ANAKIN;;I was destined to be a Jedi. I don't think I could be anything else. But you are asking me to be rational. That is something I know I cannot do. I wish I could wish my feelings away... but I can't.;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;42;0;0;0;0;0;0;0;0;0;
494;PADME;;I am not going to give into this. I'm not going to throw my life away. I have more important things to do than fall in love.;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;27;0;0;0;0;0;0;0;0;0;
495;ANAKIN;;It wouldn't have to be that way... we could keep it a secret.;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;13;0;0;0;0;0;0;0;0;0;
496;PADME;;Then we'd be living a lie - one we couldn't keep even if we wanted to. Mt sister saw it. So did my mother. I couldn't do that. Could you, Anakin? Could you live like that?;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;36;0;0;0;0;0;0;0;0;0;
497;ANAKIN;;...No, you're right. It would destroy us.;INT. NABOO LAKE RETREAT, LODGE, FIREPLACE ALCOVE - TWILIGHT;7;0;0;0;0;0;0;0;0;0;
498;TAUN WE;;Welcome to Tipoca City, Master Jedi.;INT. TIPOCA CITY, CORRIDOR ENTRANCE;6;0;0;0;0;0;0;0;0;0;
499;TAUN WE;;Everything is ready. The Prime Minister expects you.;INT. TIPOCA CITY, CORRIDOR ENTRANCE;8;0;0;0;0;0;0;0;0;0;
500;OBI-WAN;;(warily) I'm expected?;INT. TIPOCA CITY, CORRIDOR ENTRANCE;2;0;0;0;0;0;0;0;0;0;
501;TAUN WE;;Of course! He is anxious to see you. After all these years, we were beginning to think you weren't coming. Now please, this way!;INT. TIPOCA CITY, CORRIDOR ENTRANCE;24;0;0;0;0;0;0;0;0;0;
502;TAUN WE;;May I present Lama Su, Prime Minister of Kamino... and this is Master Jedi...;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;14;0;0;0;0;0;0;0;0;0;
503;OBI-WAN;;Obi-Wan Kenobi.;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;2;0;0;0;0;0;0;0;0;0;
504;LAMA SU;;Please...;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;1;0;0;0;0;0;0;0;0;0;
505;LAMA SU;;I trust you are going to enjoy your stay. We are most happy you have arrived at the best part of the season.;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;23;0;0;0;0;0;0;0;0;0;
506;OBI-WAN;;You make me feel most welcome.;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;6;0;0;0;0;0;0;0;0;0;
507;LAMA SU;;And now to business. You will be delighted to hear we are on schedule. Two hundred thousand units are ready, with another million well on the way.;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;27;0;0;0;0;0;0;0;0;0;
508;OBI-WAN;;(improvising) That is... good news.;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;4;0;0;0;0;0;0;0;0;0;
509;LAMA SU;;Please tell your Master Sido-Dyas that we have every confidence his order will be met on time and in full. He is well, I hope?;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;25;0;0;0;0;0;0;0;0;0;
510;OBI-WAN;;I'm sorry Master - ?;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;5;0;0;0;0;0;0;0;0;0;
511;LAMA SU;;Jedi Master Sifo-Dyas. He's still a leading member of the Jedi Council, is he not?;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;15;0;0;0;0;0;0;0;0;0;
512;OBI-WAN;;Oh, yes. Sido-Dyas.;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;3;0;0;0;0;0;0;0;0;0;
513;LAMA SU;;(rising) You must be anxious to inspect the units for yourself.;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;10;0;0;0;0;0;0;0;0;0;
514;OBI-WAN;;That's why I'm here.;INT. TIPOCA CITY, PRIME MINISTER OFFICE - DAY;4;0;0;0;0;0;0;0;0;0;
515;PADME;;I don't know...;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;3;0;0;0;0;0;0;0;0;0;
516;ANAKIN;;Sure you do... you just don't want to tell me.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;10;0;0;0;0;0;0;0;0;0;
517;PADME;;Are you going to use one of your Jedi mind tricks on me?;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;13;0;0;0;0;0;0;0;0;0;
518;ANAKIN;;They only work on the weak-minded. You are anything but weak-minded.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;11;0;0;0;0;0;0;0;0;0;
519;PADME;;All right... his name was Palo. I was twelve. We were both in the Legislative Youth Program. He was a few years older then I... very cute... dark curly hair... dreamy eyes.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;32;0;0;0;0;0;0;0;0;0;
520;ANAKIN;;All right, I get the picture... whatever happened to him?;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;10;0;0;0;0;0;0;0;0;0;
521;PADME;;I went on to become a Queen. He went on to become an artist.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;14;0;0;0;0;0;0;0;0;0;
522;ANAKIN;;Maybe he was the smart one.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;6;0;0;0;0;0;0;0;0;0;
523;PADME;;You really don't like politicians, do you?;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;7;0;0;0;0;0;0;0;0;0;
524;ANAKIN;;I like two or three, but I'm not really sure about one of them. (smiling) I don't think the system works.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;20;0;0;0;0;0;0;0;0;0;
525;PADME;;How would you have it work?;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;6;0;0;0;0;0;0;0;0;0;
526;ANAKIN;;We need a system where the politicians sit down and discuss the problems, agree what's in the best interests of all the people, and then do it.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;27;0;0;0;0;0;0;0;0;0;
527;PADME;;That is exactly what we do. The trouble is that people don't wlways agree. In fact, they hardly ever do.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;20;0;0;0;0;0;0;0;0;0;
528;ANAKIN;;Then they should be made to.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;6;0;0;0;0;0;0;0;0;0;
529;PADME;;By whom? Who's going to make them?;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;7;0;0;0;0;0;0;0;0;0;
530;ANAKIN;;I don't know. Someone.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;4;0;0;0;0;0;0;0;0;0;
531;PADME;;You?;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;1;0;0;0;0;0;0;0;0;0;
532;ANAKIN;;Of course not me.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;4;0;0;0;0;0;0;0;0;0;
533;PADME;;But someone.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;2;0;0;0;0;0;0;0;0;0;
534;ANAKIN;;Someone wise.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;2;0;0;0;0;0;0;0;0;0;
535;PADME;;That sounds an awful lot like a dictatorship to me.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;10;0;0;0;0;0;0;0;0;0;
536;ANAKIN;;Well, if it works...;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;4;0;0;0;0;0;0;0;0;0;
537;PADME;;You're making fun of me.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;5;0;0;0;0;0;0;0;0;0;
538;ANAKIN;;(sarcastic) On no, I'd be much too frightened to tease a Senator.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;11;0;0;0;0;0;0;0;0;0;
539;PADME;;You're so bad!;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;3;0;0;0;0;0;0;0;0;0;
540;ANAKIN;;You're always so serious. Always carrying the weight of the universe on your shoulders.;EXT. NABOO, MOUNTAIN MEADOW - LATER AFTERNOON;14;0;0;0;0;0;0;0;0;0;
541;LAMA SU;;(beaming) Magnificent, aren't they?;EXT. TIPOCA CITY, PARADE GROUND (RAINSTORM) - DAY;3;0;0;0;0;0;0;0;0;0;
542;LAMA SU;;We modified their genetic structure to make them less independent than the original host. As a result they are totally obedient, taking any order without question.;INT. TIPOCA CITY, CLONE CENTER, COMMINSSARY - DAY;26;0;0;0;0;0;0;0;0;0;
543;OBI-WAN;;Who was the original host?;INT. TIPOCA CITY, CLONE CENTER, COMMINSSARY - DAY;5;0;0;0;0;0;0;0;0;0;
544;LAMA SU;;A bounty hunter called Jango Fett. We felt a Jedi would be the perfect choice, but Sido-Dyas hand- picked Jango Fett himself.;INT. TIPOCA CITY, CLONE CENTER, COMMINSSARY - DAY;22;0;0;0;0;0;0;0;0;0;
545;OBI-WAN;;Where is this bounty hunter now?;INT. TIPOCA CITY, CLONE CENTER, COMMINSSARY - DAY;6;0;0;0;0;0;0;0;0;0;
546;LAMA SU;;Oh, we keep him here. After a few hundred thousand clones, the genetic pattern starts to fade, so we take a fresh supply. He lives here, but he's free to come and go as he pleases.;INT. TIPOCA CITY, CLONE CENTER, COMMINSSARY - DAY;36;0;0;0;0;0;0;0;0;0;
547;LAMA SU;;Apart from his pay, which is considerable, Fett demanded only one thing - an unaltered clone for himself. Curious isn't it?;INT. TIPOCA CITY, CLONE CENTER, BARRACKS - DAY;21;0;0;0;0;0;0;0;0;0;
548;OBI-WAN;;Unaltered?;INT. TIPOCA CITY, CLONE CENTER, BARRACKS - DAY;1;0;0;0;0;0;0;0;0;0;
549;LAMA SU;;Pure genetic replication. No tampering with the structure to make it more docile... and no growth acceleration...;INT. TIPOCA CITY, CLONE CENTER, BARRACKS - DAY;17;0;0;0;0;0;0;0;0;0;
550;OBI-WAN;;I would like to meet this *JANGO FETT;INT. TIPOCA CITY, CLONE CENTER, BARRACKS - DAY;8;0;0;0;0;0;0;0;0;0;
551;TAUN WE;;I would be most happy to arrange it, for you.;INT. TIPOCA CITY, CLONE CENTER, BARRACKS - DAY;10;0;0;0;0;0;0;0;0;0;
552;OBI-WAN;;You mentioned growth acceleration...;INT. TIPOCA CITY, CLONE CENTER, CLASSROOM - DAY;4;0;0;0;0;0;0;0;0;0;
553;LAMA SU;;Oh yes, it's essential. Otherwise, a mature clone would take a lifetime to grow. Now, we can do it in half the time. Those items you saw on the parade ground were started ten years ago, when Sido-dyas first placed the order, and they're already mature...;INT. TIPOCA CITY, CLONE CENTER, CLASSROOM - DAY;46;0;0;0;0;0;0;0;0;0;
554;OBI-WAN;;And these?;INT. TIPOCA CITY, CLONE CENTER, CLASSROOM - DAY;2;0;0;0;0;0;0;0;0;0;
555;LAMA SU;;About five years ago.;INT. TIPOCA CITY, CLONE CENTER, CLASSROOM - DAY;4;0;0;0;0;0;0;0;0;0;
556;LAMA SU;;They're immensely superior to droids, capable of independent thought and action.;INT. TIPOCA CITY, CLONE CENTER, HATCHERY - DAY;11;0;0;0;0;0;0;0;0;0;
557;OBI-WAN;;Very impressive.;INT. TIPOCA CITY, CLONE CENTER, HATCHERY - DAY;2;0;0;0;0;0;0;0;0;0;
558;LAMA SU;;I'd hoped you would be pleased.;INT. TIPOCA CITY, CLONE CENTER, HATCHERY - DAY;6;0;0;0;0;0;0;0;0;0;
559;OBI-WAN;;(carefully) Tell me, prime minister, when my Master Sido-dyas first contacted you, did he say the order was for... himself... or?;INT. TIPOCA CITY, CLONE CENTER, HATCHERY - DAY;20;0;0;0;0;0;0;0;0;0;
560;LAMA SU;;Himself? Of course not. This army is for the Republic?;INT. TIPOCA CITY, CLONE CENTER, HATCHERY - DAY;10;0;0;0;0;0;0;0;0;0;
561;OBI-WAN;;(astonished) The Repubic?;INT. TIPOCA CITY, CLONE CENTER, HATCHERY - DAY;2;0;0;0;0;0;0;0;0;0;
562;LAMA SU;;We are also very much agasint this Count Dooku and his seccessionist movement. We are proud to be of help to the Republic.;INT. TIPOCA CITY, CLONE CENTER, HATCHERY - DAY;23;0;0;0;0;0;0;0;0;0;
563;TAUN WE;;I have arranged for you to meet Jango Fett in the morning. Sleep well.;INT. TIPOCA CITY, APARTMENT - LATE DAY;14;0;0;0;0;0;0;0;0;0;
564;OBI-WAN;;Arfour, Arfour...;INT. TIPOCA CITY, APARTMENT - LATE DAY;2;0;0;0;0;0;0;0;0;0;
565;OBI-WAN;;"Arfour, relay this, ""scramble code five,"" to Courscant: care of ""the old folks home.""";INT. TIPOCA CITY, APARTMENT - LATE DAY;15;0;0;0;0;0;0;0;0;0;
566;OBI-WAN;;...I've never heard of a Jedi called Sido-Dyas, have you, Master?;EXT. JEDI TEMPLE, LIVINF QUARTERS - EARLY EVENING;11;0;0;0;0;0;0;0;0;0;
567;MACE WINDU;;No. Whoever placed that order was not a Jedi, I can assure you.;EXT. JEDI TEMPLE, LIVINF QUARTERS - EARLY EVENING;13;0;0;0;0;0;0;0;0;0;
568;OBI-WAN;;I have a strong feeling that this bounty hunter is the assassin we're looking for.;EXT. JEDI TEMPLE, LIVINF QUARTERS - EARLY EVENING;15;0;0;0;0;0;0;0;0;0;
569;YODA;;Who he is working for... discover that, you must.;EXT. JEDI TEMPLE, LIVINF QUARTERS - EARLY EVENING;9;0;0;0;0;0;0;0;0;0;
570;OBI-WAN;;I will, Master, and I will also find out more about this clone army... May The Force...;EXT. JEDI TEMPLE, LIVINF QUARTERS - EARLY EVENING;17;0;0;0;0;0;0;0;0;0;
571;MACE WINDU;;A clone army! Ordered by someone in the Senate perhaps... Someone's out to start a war.;EXT. JEDI TEMPLE, LIVINF QUARTERS - EARLY EVENING;16;0;0;0;0;0;0;0;0;0;
572;YODA;;Inform the chancellor of this, we must.;EXT. JEDI TEMPLE, LIVINF QUARTERS - EARLY EVENING;7;0;0;0;0;0;0;0;0;0;
573;MACE WINDU;;Who do you think this impostor Sido-Dyas, could be?;EXT. JEDI TEMPLE, LIVINF QUARTERS - EARLY EVENING;9;0;0;0;0;0;0;0;0;0;
574;ANAKIN;;No...No...No...Mom!...Don't, no, don't!;INT. NABOO LAKE RETREAT, ANAKIN'S BEDROOM - NIGHT;7;0;0;0;0;0;0;0;0;0;
575;ANAKIN;;(eyes closed) Don't go.;EXT. NABOO LAKE RETREAT, LODGE, BALCONY OVERLOOKING GARDENS - MORNING;2;0;0;0;0;0;0;0;0;0;
576;PADME;;I don't want to disturb you.;EXT. NABOO LAKE RETREAT, LODGE, BALCONY OVERLOOKING GARDENS - MORNING;6;0;0;0;0;0;0;0;0;0;
577;ANAKIN;;Your presence is soothing.;EXT. NABOO LAKE RETREAT, LODGE, BALCONY OVERLOOKING GARDENS - MORNING;4;0;0;0;0;0;0;0;0;0;
578;PADME;;You had a nightmare again last night.;EXT. NABOO LAKE RETREAT, LODGE, BALCONY OVERLOOKING GARDENS - MORNING;7;0;0;0;0;0;0;0;0;0;
579;ANAKIN;;Jedi don't have nightmares.;EXT. NABOO LAKE RETREAT, LODGE, BALCONY OVERLOOKING GARDENS - MORNING;4;0;0;0;0;0;0;0;0;0;
580;PADME;;I heard you.;EXT. NABOO LAKE RETREAT, LODGE, BALCONY OVERLOOKING GARDENS - MORNING;3;0;0;0;0;0;0;0;0;0;
581;ANAKIN;;I saw my mother. I saw her as clearly as I see you now. She's suffering, Padme. She is in pain...They're killing her! (getting up) I know I'm disobeying my mandate to protect you, Senator. I know I will be punished and possibly thrown out of the Jedi Order, but I must go. I have to help her! I'm sorry, Padme. I don't have a choice.;EXT. NABOO LAKE RETREAT, LODGE, BALCONY OVERLOOKING GARDENS - MORNING;65;0;0;0;0;0;0;0;0;0;
582;PADME;;Annie, I told you I wouldn't let you give up your future for me. I'll go with you. That way you can continue to protect me, and you won't be disobeying your mandate.;EXT. NABOO LAKE RETREAT, LODGE, BALCONY OVERLOOKING GARDENS - MORNING;33;0;0;0;0;0;0;0;0;0;
583;ANAKIN;;What about Master Obi-wan?;EXT. NABOO LAKE RETREAT, LODGE, BALCONY OVERLOOKING GARDENS - MORNING;4;0;0;0;0;0;0;0;0;0;
584;PADME;;I guess we won't tell him, will we?;EXT. NABOO LAKE RETREAT, LODGE, BALCONY OVERLOOKING GARDENS - MORNING;8;0;0;0;0;0;0;0;0;0;
585;TAUN WE;;Boba, is your father here?;INT. TIPOCA CITY, CORRIDOR - DAY;5;0;0;0;0;0;0;0;0;0;
586;TAUN WE;;(continuing) May we see him?;INT. TIPOCA CITY, CORRIDOR - DAY;4;0;0;0;0;0;0;0;0;0;
587;BOBA FETT;;Sure.;INT. TIPOCA CITY, CORRIDOR - DAY;1;0;0;0;0;0;0;0;0;0;
588;BOBA FETT;;Dad! Taun We's here!;INT. TIPOCA CITY, FETT APARTMENT - DAY;4;0;0;0;0;0;0;0;0;0;
589;TAUN WE;;Welcome back, Jango. Was your trip productive?;INT. TIPOCA CITY, FETT APARTMENT - DAY;7;0;0;0;0;0;0;0;0;0;
590;JANGO FETT;;Fairly.;INT. TIPOCA CITY, FETT APARTMENT - DAY;1;0;0;0;0;0;0;0;0;0;
591;TAUN WE;;This is Jedi Master, *OBI-WAN;INT. TIPOCA CITY, FETT APARTMENT - DAY;5;0;0;0;0;0;0;0;0;0;
592;JANGO FETT;;That right?;INT. TIPOCA CITY, FETT APARTMENT - DAY;2;0;0;0;0;0;0;0;0;0;
593;OBI-WAN;;Your clones are very impressive. You must be very proud.;INT. TIPOCA CITY, FETT APARTMENT - DAY;10;0;0;0;0;0;0;0;0;0;
594;JANGO FETT;;I'm just a simple man, trying to make my way in the universe, Master Jedi.;INT. TIPOCA CITY, FETT APARTMENT - DAY;15;0;0;0;0;0;0;0;0;0;
595;OBI-WAN;;Aren't we all?;INT. TIPOCA CITY, FETT APARTMENT - DAY;3;0;0;0;0;0;0;0;0;0;
596;OBI-WAN;;(continuing) Ever made your way as far into the interior as Coruscant?;INT. TIPOCA CITY, FETT APARTMENT - DAY;11;0;0;0;0;0;0;0;0;0;
597;JANGO FETT;;Once or twice.;INT. TIPOCA CITY, FETT APARTMENT - DAY;3;0;0;0;0;0;0;0;0;0;
598;OBI-WAN;;Recently?;INT. TIPOCA CITY, FETT APARTMENT - DAY;1;0;0;0;0;0;0;0;0;0;
599;JANGO FETT;;(eyes Obi-Wan carefully) Possibly...;INT. TIPOCA CITY, FETT APARTMENT - DAY;1;0;0;0;0;0;0;0;0;0;
600;OBI-WAN;;Then you must know Master Sido- Dyas?;INT. TIPOCA CITY, FETT APARTMENT - DAY;7;0;0;0;0;0;0;0;0;0;
601;JANGO FETT;;Boba, close the door.;INT. TIPOCA CITY, FETT APARTMENT - DAY;4;0;0;0;0;0;0;0;0;0;
602;JANGO FETT;;(continuing) Master who?;INT. TIPOCA CITY, FETT APARTMENT - DAY;2;0;0;0;0;0;0;0;0;0;
603;OBI-WAN;;Sido-Dyas. Isn’t he the Jedi who hired you for this job?;INT. TIPOCA CITY, FETT APARTMENT - DAY;11;0;0;0;0;0;0;0;0;0;
604;JANGO FETT;;Never heard of him. I was recuited by a man called Darth Tyranus on one of the moons of Bogden.;INT. TIPOCA CITY, FETT APARTMENT - DAY;20;0;0;0;0;0;0;0;0;0;
605;OBI-WAN;;No? I thought...;INT. TIPOCA CITY, FETT APARTMENT - DAY;3;0;0;0;0;0;0;0;0;0;
606;TAUN WE;;Sido-Dyas told us to expect him. And he showed up just when your Jedi Master said he would. We have kept the Jedi’s involvement a secret until your arrival, just as your Master requested.;INT. TIPOCA CITY, FETT APARTMENT - DAY;34;0;0;0;0;0;0;0;0;0;
607;OBI-WAN;;Curious...;INT. TIPOCA CITY, FETT APARTMENT - DAY;1;0;0;0;0;0;0;0;0;0;
608;JANGO FETT;;Do you like your army?;INT. TIPOCA CITY, FETT APARTMENT - DAY;5;0;0;0;0;0;0;0;0;0;
609;OBI-WAN;;It seems to me it's your army - being that they are all clones of you.;INT. TIPOCA CITY, FETT APARTMENT - DAY;16;0;0;0;0;0;0;0;0;0;
610;JANGO FETT;;(grinning) They'll do their job well, I'll guarantee that.;INT. TIPOCA CITY, FETT APARTMENT - DAY;8;0;0;0;0;0;0;0;0;0;
611;OBI-WAN;;I look forward to seeing them in action. Thank you for your time, Jango.;INT. TIPOCA CITY, FETT APARTMENT - DAY;14;0;0;0;0;0;0;0;0;0;
612;JANGO FETT;;Always a pleasure to meet a Jedi.;INT. TIPOCA CITY, FETT APARTMENT - DAY;7;0;0;0;0;0;0;0;0;0;
613;BOBA FETT;;What is it, Dad?;INT. TIPOCA CITY, FETT APARTMENT - DAY;4;0;0;0;0;0;0;0;0;0;
614;ANAKIN;;(to the droid driver) Wait, please.;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;2;0;0;0;0;0;0;0;0;0;
615;WATTO;;(yelling, in Huttese) No, not that one - that one!;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;7;0;0;0;0;0;0;0;0;0;
616;ANAKIN;;(arriving) Excuse me, Watto.;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;3;0;0;0;0;0;0;0;0;0;
617;WATTO;;(in Huttese) What?;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;1;0;0;0;0;0;0;0;0;0;
618;ANAKIN;;(in Huttese) I said excuse me.;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;4;0;0;0;0;0;0;0;0;0;
619;WATTO;;(in Huttese) Shut down.;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;2;0;0;0;0;0;0;0;0;0;
620;WATTO;;(continuing, in Huttese) What? I don't know you... What can I do for you? You look like a Jedi. Whatever it is... I didn't do it.;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;23;0;0;0;0;0;0;0;0;0;
621;ANAKIN;;Let me help you with that.;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;6;0;0;0;0;0;0;0;0;0;
622;ANAKIN;;(continuing) I'm looking for Shmi Skywalker.;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;5;0;0;0;0;0;0;0;0;0;
623;WATTO;;Annie?? Little Annie?? Naaaah!!;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;4;0;0;0;0;0;0;0;0;0;
624;WATTO;;"(continuing; in English) You are Annie! It is you! You little womp rat.";EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;10;0;0;0;0;0;0;0;0;0;
625;WATTO;;(continuing) You sure sprouted Weehoo! A Jedi! Waddya know? Hey, maybe you couldda help wit some daedbeats who owe...;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;18;0;0;0;0;0;0;0;0;0;
626;ANAKIN;;My mother...;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;2;0;0;0;0;0;0;0;0;0;
627;WATTO;;Oh, yeah. Shmi... she's not mine no more. I sold her.;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;11;0;0;0;0;0;0;0;0;0;
628;ANAKIN;;Sold her...;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;2;0;0;0;0;0;0;0;0;0;
629;WATTO;;Years ago. Sorry, Anne, but you know, business is business. Sold her to a moisture farmer named Lars. Least I think it was Lars. Believe it or not, I heard he freed her and married her. Can ya beat that?;EXT. TATOOINE, MOS ESPA STREETS AND WATTO'S SHIP - DAY;40;0;0;0;0;0;0;0;0;0;
